station,name,lat,long,elevation,date,snowf
USC00111577,Midway,41.7372,-87.7775,189,1989-11-21,0.8
USC00111577,Midway,41.7372,-87.7775,189,1989-11-22,1.4
USC00111577,Midway,41.7372,-87.7775,189,1989-12-10,1.1
USC00111577,Midway,41.7372,-87.7775,189,1989-12-11,0.3
USC00111577,Midway,41.7372,-87.7775,189,1989-12-13,1.6
USC00111577,Midway,41.7372,-87.7775,189,1989-12-19,1.2
USC00111577,Midway,41.7372,-87.7775,189,1989-12-20,0.6
USC00111577,Midway,41.7372,-87.7775,189,1989-12-25,0.7
USC00111577,Midway,41.7372,-87.7775,189,1989-12-26,0.3
USC00111577,Midway,41.7372,-87.7775,189,1989-12-27,0.3
USC00111577,Midway,41.7372,-87.7775,189,1989-12-31,0.5
USC00111577,Midway,41.7372,-87.7775,189,1990-01-25,1.4
USC00111577,Midway,41.7372,-87.7775,189,1990-02-03,0.1
USC00111577,Midway,41.7372,-87.7775,189,1990-02-14,7.7
USC00111577,Midway,41.7372,-87.7775,189,1990-02-15,1.2
USC00111577,Midway,41.7372,-87.7775,189,1990-02-22,2.7
USC00111577,Midway,41.7372,-87.7775,189,1990-02-23,1.8
USC00111577,Midway,41.7372,-87.7775,189,1990-02-24,0.5
USC00111577,Midway,41.7372,-87.7775,189,1990-03-05,2.8
USC00111577,Midway,41.7372,-87.7775,189,1990-03-17,0.1
USC00111577,Midway,41.7372,-87.7775,189,1990-12-03,0.3
USC00111577,Midway,41.7372,-87.7775,189,1990-12-22,0.9
USC00111577,Midway,41.7372,-87.7775,189,1990-12-27,0.5
USC00111577,Midway,41.7372,-87.7775,189,1990-12-30,1.8
USC00111577,Midway,41.7372,-87.7775,189,1991-01-05,4.7
USC00111577,Midway,41.7372,-87.7775,189,1991-01-10,0.8
USC00111577,Midway,41.7372,-87.7775,189,1991-01-11,2.8
USC00111577,Midway,41.7372,-87.7775,189,1991-01-12,0.9
USC00111577,Midway,41.7372,-87.7775,189,1991-01-20,1.2
USC00111577,Midway,41.7372,-87.7775,189,1991-01-22,0.1
USC00111577,Midway,41.7372,-87.7775,189,1991-01-25,0.2
USC00111577,Midway,41.7372,-87.7775,189,1991-01-29,0.7
USC00111577,Midway,41.7372,-87.7775,189,1991-02-13,0.6
USC00111577,Midway,41.7372,-87.7775,189,1991-02-14,2.3
USC00111577,Midway,41.7372,-87.7775,189,1991-02-27,0.4
USC00111577,Midway,41.7372,-87.7775,189,1991-02-28,1.8
USC00111577,Midway,41.7372,-87.7775,189,1991-03-12,5.9
USC00111577,Midway,41.7372,-87.7775,189,1991-03-13,0.6
USC00111577,Midway,41.7372,-87.7775,189,1991-03-31,0.4
USC00111577,Midway,41.7372,-87.7775,189,1991-11-03,0.1
USC00111577,Midway,41.7372,-87.7775,189,1991-11-06,0.4
USC00111577,Midway,41.7372,-87.7775,189,1991-11-23,0.2
USC00111577,Midway,41.7372,-87.7775,189,1991-11-24,0.1
USC00111577,Midway,41.7372,-87.7775,189,1991-12-02,4.8
USC00111577,Midway,41.7372,-87.7775,189,1991-12-03,0.6
USC00111577,Midway,41.7372,-87.7775,189,1991-12-15,0.3
USC00111577,Midway,41.7372,-87.7775,189,1991-12-20,0.9
USC00111577,Midway,41.7372,-87.7775,189,1992-01-13,1.3
USC00111577,Midway,41.7372,-87.7775,189,1992-01-14,0.8
USC00111577,Midway,41.7372,-87.7775,189,1992-01-15,2.9
USC00111577,Midway,41.7372,-87.7775,189,1992-01-23,0.2
USC00111577,Midway,41.7372,-87.7775,189,1992-01-25,3.2
USC00111577,Midway,41.7372,-87.7775,189,1992-02-10,0.5
USC00111577,Midway,41.7372,-87.7775,189,1992-02-13,0.3
USC00111577,Midway,41.7372,-87.7775,189,1992-03-09,0.1
USC00111577,Midway,41.7372,-87.7775,189,1992-03-10,0.9
USC00111577,Midway,41.7372,-87.7775,189,1992-03-13,0.2
USC00111577,Midway,41.7372,-87.7775,189,1992-03-14,0.4
USC00111577,Midway,41.7372,-87.7775,189,1992-03-21,3.9
USC00111577,Midway,41.7372,-87.7775,189,1992-03-22,0.4
USC00111577,Midway,41.7372,-87.7775,189,1992-03-26,0.4
USC00111577,Midway,41.7372,-87.7775,189,1992-04-01,1.2
USC00111577,Midway,41.7372,-87.7775,189,1992-11-05,0.1
USC00111577,Midway,41.7372,-87.7775,189,1992-11-13,1.8
USC00111577,Midway,41.7372,-87.7775,189,1992-12-02,0.3
USC00111577,Midway,41.7372,-87.7775,189,1992-12-09,3.2
USC00111577,Midway,41.7372,-87.7775,189,1992-12-10,1.2
USC00111577,Midway,41.7372,-87.7775,189,1992-12-19,0.7
USC00111577,Midway,41.7372,-87.7775,189,1993-01-04,0.7
USC00111577,Midway,41.7372,-87.7775,189,1993-01-07,1.4
USC00111577,Midway,41.7372,-87.7775,189,1993-01-09,3.3
USC00111577,Midway,41.7372,-87.7775,189,1993-01-10,3.8
USC00111577,Midway,41.7372,-87.7775,189,1993-01-13,2.2
USC00111577,Midway,41.7372,-87.7775,189,1993-01-18,0.1
USC00111577,Midway,41.7372,-87.7775,189,1993-01-22,0.8
USC00111577,Midway,41.7372,-87.7775,189,1993-01-27,0.3
USC00111577,Midway,41.7372,-87.7775,189,1993-02-11,0.2
USC00111577,Midway,41.7372,-87.7775,189,1993-02-12,0.7
USC00111577,Midway,41.7372,-87.7775,189,1993-02-16,3.3
USC00111577,Midway,41.7372,-87.7775,189,1993-02-17,0.2
USC00111577,Midway,41.7372,-87.7775,189,1993-02-20,2.3
USC00111577,Midway,41.7372,-87.7775,189,1993-02-21,2.4
USC00111577,Midway,41.7372,-87.7775,189,1993-02-22,1.5
USC00111577,Midway,41.7372,-87.7775,189,1993-02-23,0.5
USC00111577,Midway,41.7372,-87.7775,189,1993-02-25,0.7
USC00111577,Midway,41.7372,-87.7775,189,1993-03-04,1.9
USC00111577,Midway,41.7372,-87.7775,189,1993-03-05,0.2
USC00111577,Midway,41.7372,-87.7775,189,1993-03-09,0.1
USC00111577,Midway,41.7372,-87.7775,189,1993-03-10,1.5
USC00111577,Midway,41.7372,-87.7775,189,1993-03-11,0.8
USC00111577,Midway,41.7372,-87.7775,189,1993-03-13,4.6
USC00111577,Midway,41.7372,-87.7775,189,1993-03-19,1.6
USC00111577,Midway,41.7372,-87.7775,189,1993-03-21,1.7
USC00111577,Midway,41.7372,-87.7775,189,1993-03-22,1.8
USC00111577,Midway,41.7372,-87.7775,189,1993-04-01,2.4
USC00111577,Midway,41.7372,-87.7775,189,1993-11-26,0.1
USC00111577,Midway,41.7372,-87.7775,189,1993-12-22,0.3
USC00111577,Midway,41.7372,-87.7775,189,1993-12-24,0.2
USC00111577,Midway,41.7372,-87.7775,189,1993-12-25,0.3
USC00111577,Midway,41.7372,-87.7775,189,1993-12-26,0.5
USC00111577,Midway,41.7372,-87.7775,189,1993-12-30,0.5
USC00111577,Midway,41.7372,-87.7775,189,1994-01-03,0.3
USC00111577,Midway,41.7372,-87.7775,189,1994-01-05,1.2
USC00111577,Midway,41.7372,-87.7775,189,1994-01-06,2.7
USC00111577,Midway,41.7372,-87.7775,189,1994-01-10,1.1
USC00111577,Midway,41.7372,-87.7775,189,1994-01-13,0.3
USC00111577,Midway,41.7372,-87.7775,189,1994-01-16,1.8
USC00111577,Midway,41.7372,-87.7775,189,1994-01-19,0.8
USC00111577,Midway,41.7372,-87.7775,189,1994-01-25,0.6
USC00111577,Midway,41.7372,-87.7775,189,1994-01-26,0.8
USC00111577,Midway,41.7372,-87.7775,189,1994-01-27,0.4
USC00111577,Midway,41.7372,-87.7775,189,1994-01-28,0.7
USC00111577,Midway,41.7372,-87.7775,189,1994-01-29,1.7
USC00111577,Midway,41.7372,-87.7775,189,1994-01-30,0.9
USC00111577,Midway,41.7372,-87.7775,189,1994-02-02,1.3
USC00111577,Midway,41.7372,-87.7775,189,1994-02-04,0.5
USC00111577,Midway,41.7372,-87.7775,189,1994-02-07,2.6
USC00111577,Midway,41.7372,-87.7775,189,1994-02-08,1.9
USC00111577,Midway,41.7372,-87.7775,189,1994-02-09,1.4
USC00111577,Midway,41.7372,-87.7775,189,1994-02-12,0.7
USC00111577,Midway,41.7372,-87.7775,189,1994-02-22,3.4
USC00111577,Midway,41.7372,-87.7775,189,1994-02-23,7.2
USC00111577,Midway,41.7372,-87.7775,189,1994-02-25,6.2
USC00111577,Midway,41.7372,-87.7775,189,1994-02-26,0.3
USC00111577,Midway,41.7372,-87.7775,189,1994-02-28,0.7
USC00111577,Midway,41.7372,-87.7775,189,1994-12-06,0.8
USC00111577,Midway,41.7372,-87.7775,189,1994-12-07,0.6
USC00111577,Midway,41.7372,-87.7775,189,1994-12-31,0.6
USC00111577,Midway,41.7372,-87.7775,189,1995-01-01,0.4
USC00111577,Midway,41.7372,-87.7775,189,1995-01-06,3.6
USC00111577,Midway,41.7372,-87.7775,189,1995-01-09,1.7
USC00111577,Midway,41.7372,-87.7775,189,1995-01-18,0.1
USC00111577,Midway,41.7372,-87.7775,189,1995-01-21,0.6
USC00111577,Midway,41.7372,-87.7775,189,1995-01-22,4.3
USC00111577,Midway,41.7372,-87.7775,189,1995-01-27,1.1
USC00111577,Midway,41.7372,-87.7775,189,1995-02-03,0.8
USC00111577,Midway,41.7372,-87.7775,189,1995-03-05,1.1
USC00111577,Midway,41.7372,-87.7775,189,1995-03-07,1.6
USC00111577,Midway,41.7372,-87.7775,189,1995-11-11,2.4
USC00111577,Midway,41.7372,-87.7775,189,1995-11-27,0.4
USC00111577,Midway,41.7372,-87.7775,189,1995-12-08,3.1
USC00111577,Midway,41.7372,-87.7775,189,1995-12-11,1.8
USC00111577,Midway,41.7372,-87.7775,189,1995-12-12,0.3
USC00111577,Midway,41.7372,-87.7775,189,1995-12-13,0.1
USC00111577,Midway,41.7372,-87.7775,189,1995-12-23,0.1
USC00111577,Midway,41.7372,-87.7775,189,1995-12-26,0.2
USC00111577,Midway,41.7372,-87.7775,189,1995-12-27,0.2
USC00111577,Midway,41.7372,-87.7775,189,1995-12-30,1.3
USC00111577,Midway,41.7372,-87.7775,189,1995-12-31,0.3
USC00111577,Midway,41.7372,-87.7775,189,1996-01-03,0.1
USC00111577,Midway,41.7372,-87.7775,189,1996-01-04,0.7
USC00111577,Midway,41.7372,-87.7775,189,1996-01-06,0.1
USC00111577,Midway,41.7372,-87.7775,189,1996-01-07,1.6
USC00111577,Midway,41.7372,-87.7775,189,1996-01-11,5.3
USC00111577,Midway,41.7372,-87.7775,189,1996-01-18,0.2
USC00111577,Midway,41.7372,-87.7775,189,1996-01-27,0.4
USC00111577,Midway,41.7372,-87.7775,189,1996-01-29,1.2
USC00111577,Midway,41.7372,-87.7775,189,1996-02-15,0.4
USC00111577,Midway,41.7372,-87.7775,189,1996-02-17,0.5
USC00111577,Midway,41.7372,-87.7775,189,1996-02-18,0.4
USC00111577,Midway,41.7372,-87.7775,189,1996-03-06,4.8
USC00111577,Midway,41.7372,-87.7775,189,1996-03-07,3.5
USC00111577,Midway,41.7372,-87.7775,189,1996-11-09,0.2
USC00111577,Midway,41.7372,-87.7775,189,1996-11-20,2.1
USC00111577,Midway,41.7372,-87.7775,189,1996-11-21,1.2
USC00111577,Midway,41.7372,-87.7775,189,1996-11-27,0.4
USC00111577,Midway,41.7372,-87.7775,189,1996-11-28,0.4
USC00111577,Midway,41.7372,-87.7775,189,1996-12-01,0.4
USC00111577,Midway,41.7372,-87.7775,189,1996-12-05,2.3
USC00111577,Midway,41.7372,-87.7775,189,1996-12-18,0.3
USC00111577,Midway,41.7372,-87.7775,189,1996-12-19,0.2
USC00111577,Midway,41.7372,-87.7775,189,1996-12-24,0.4
USC00111577,Midway,41.7372,-87.7775,189,1996-12-25,0.8
USC00111577,Midway,41.7372,-87.7775,189,1996-12-26,0.7
USC00111577,Midway,41.7372,-87.7775,189,1997-01-09,5.8
USC00111577,Midway,41.7372,-87.7775,189,1997-01-10,0.9
USC00111577,Midway,41.7372,-87.7775,189,1997-01-15,5.3
USC00111577,Midway,41.7372,-87.7775,189,1997-01-24,1.2
USC00111577,Midway,41.7372,-87.7775,189,1997-01-26,2.5
USC00111577,Midway,41.7372,-87.7775,189,1997-01-27,1.3
USC00111577,Midway,41.7372,-87.7775,189,1997-02-08,1.9
USC00111577,Midway,41.7372,-87.7775,189,1997-02-10,0.6
USC00111577,Midway,41.7372,-87.7775,189,1997-02-11,0.8
USC00111577,Midway,41.7372,-87.7775,189,1997-02-12,2.8
USC00111577,Midway,41.7372,-87.7775,189,1997-02-16,4
USC00111577,Midway,41.7372,-87.7775,189,1997-02-21,2.6
USC00111577,Midway,41.7372,-87.7775,189,1997-04-11,0.2
USC00111577,Midway,41.7372,-87.7775,189,1997-04-13,0.3
USC00111577,Midway,41.7372,-87.7775,189,1997-11-03,0.5
USC00111577,Midway,41.7372,-87.7775,189,1997-11-15,4.4
USC00111577,Midway,41.7372,-87.7775,189,1997-12-05,0.3
USC00111577,Midway,41.7372,-87.7775,189,1997-12-08,0.2
USC00111577,Midway,41.7372,-87.7775,189,1997-12-09,1.4
USC00111577,Midway,41.7372,-87.7775,189,1997-12-10,1.6
USC00111577,Midway,41.7372,-87.7775,189,1997-12-11,0.1
USC00111577,Midway,41.7372,-87.7775,189,1997-12-24,2.4
USC00111577,Midway,41.7372,-87.7775,189,1997-12-29,1.4
USC00111577,Midway,41.7372,-87.7775,189,1997-12-30,0.2
USC00111577,Midway,41.7372,-87.7775,189,1998-01-08,2.3
USC00111577,Midway,41.7372,-87.7775,189,1998-01-09,0.3
USC00111577,Midway,41.7372,-87.7775,189,1998-01-14,3.3
USC00111577,Midway,41.7372,-87.7775,189,1998-01-21,1.4
USC00111577,Midway,41.7372,-87.7775,189,1998-01-22,1.5
USC00111577,Midway,41.7372,-87.7775,189,1998-01-23,0.5
USC00111577,Midway,41.7372,-87.7775,189,1998-01-29,0.1
USC00111577,Midway,41.7372,-87.7775,189,1998-03-03,0.6
USC00111577,Midway,41.7372,-87.7775,189,1998-03-04,0.7
USC00111577,Midway,41.7372,-87.7775,189,1998-03-06,0.3
USC00111577,Midway,41.7372,-87.7775,189,1998-03-09,10.9
USC00111577,Midway,41.7372,-87.7775,189,1998-03-15,0.3
USC00111577,Midway,41.7372,-87.7775,189,1998-11-05,0.2
USC00111577,Midway,41.7372,-87.7775,189,1998-11-08,0.1
USC00111577,Midway,41.7372,-87.7775,189,1998-12-21,0.8
USC00111577,Midway,41.7372,-87.7775,189,1998-12-29,0.7
USC00111577,Midway,41.7372,-87.7775,189,1998-12-30,0.4
USC00111577,Midway,41.7372,-87.7775,189,1999-01-01,1.7
USC00111577,Midway,41.7372,-87.7775,189,1999-01-02,17.6
USC00111577,Midway,41.7372,-87.7775,189,1999-01-03,1.3
USC00111577,Midway,41.7372,-87.7775,189,1999-01-05,0.8
USC00111577,Midway,41.7372,-87.7775,189,1999-01-06,1.1
USC00111577,Midway,41.7372,-87.7775,189,1999-01-08,2.6
USC00111577,Midway,41.7372,-87.7775,189,1999-01-09,0.6
USC00111577,Midway,41.7372,-87.7775,189,1999-01-10,0.1
USC00111577,Midway,41.7372,-87.7775,189,1999-01-11,2.9
USC00111577,Midway,41.7372,-87.7775,189,1999-01-12,0.2
USC00111577,Midway,41.7372,-87.7775,189,1999-01-14,0.9
USC00111577,Midway,41.7372,-87.7775,189,1999-01-15,0.2
USC00111577,Midway,41.7372,-87.7775,189,1999-01-18,1
USC00111577,Midway,41.7372,-87.7775,189,1999-01-19,1
USC00111577,Midway,41.7372,-87.7775,189,1999-02-12,0.4
USC00111577,Midway,41.7372,-87.7775,189,1999-02-24,1.7
USC00111577,Midway,41.7372,-87.7775,189,1999-03-05,5.3
USC00111577,Midway,41.7372,-87.7775,189,1999-03-06,2.9
USC00111577,Midway,41.7372,-87.7775,189,1999-03-07,0.9
USC00111577,Midway,41.7372,-87.7775,189,1999-03-08,3.1
USC00111577,Midway,41.7372,-87.7775,189,1999-03-09,4.6
USC00111577,Midway,41.7372,-87.7775,189,1999-03-10,0.3
USC00111577,Midway,41.7372,-87.7775,189,1999-12-05,0.1
USC00111577,Midway,41.7372,-87.7775,189,1999-12-16,0.3
USC00111577,Midway,41.7372,-87.7775,189,1999-12-17,2.8
USC00111577,Midway,41.7372,-87.7775,189,1999-12-20,0.2
USC00111577,Midway,41.7372,-87.7775,189,1999-12-22,0.2
USC00111577,Midway,41.7372,-87.7775,189,1999-12-23,0.9
USC00111577,Midway,41.7372,-87.7775,189,1999-12-27,0.2
USC00111577,Midway,41.7372,-87.7775,189,1999-12-28,0.1
USC00111577,Midway,41.7372,-87.7775,189,2000-01-04,0.2
USC00111577,Midway,41.7372,-87.7775,189,2000-01-13,0.3
USC00111577,Midway,41.7372,-87.7775,189,2000-01-17,1.9
USC00111577,Midway,41.7372,-87.7775,189,2000-01-19,4.6
USC00111577,Midway,41.7372,-87.7775,189,2000-01-20,0.3
USC00111577,Midway,41.7372,-87.7775,189,2000-01-22,1.9
USC00111577,Midway,41.7372,-87.7775,189,2000-01-25,0.4
USC00111577,Midway,41.7372,-87.7775,189,2000-01-27,1.1
USC00111577,Midway,41.7372,-87.7775,189,2000-01-29,3.1
USC00111577,Midway,41.7372,-87.7775,189,2000-01-30,2.2
USC00111577,Midway,41.7372,-87.7775,189,2000-02-03,0.1
USC00111577,Midway,41.7372,-87.7775,189,2000-02-04,0.9
USC00111577,Midway,41.7372,-87.7775,189,2000-02-18,6.7
USC00111577,Midway,41.7372,-87.7775,189,2000-04-07,1.3
USC00111577,Midway,41.7372,-87.7775,189,2000-04-08,0.6
USC00111577,Midway,41.7372,-87.7775,189,2000-10-08,0.2
USC00111577,Midway,41.7372,-87.7775,189,2000-11-13,0.2
USC00111577,Midway,41.7372,-87.7775,189,2000-11-16,0.1
USC00111577,Midway,41.7372,-87.7775,189,2000-11-17,0.2
USC00111577,Midway,41.7372,-87.7775,189,2000-11-20,0.4
USC00111577,Midway,41.7372,-87.7775,189,2000-12-06,0.2
USC00111577,Midway,41.7372,-87.7775,189,2000-12-07,2.4
USC00111577,Midway,41.7372,-87.7775,189,2000-12-11,14.5
USC00111577,Midway,41.7372,-87.7775,189,2000-12-13,4.8
USC00111577,Midway,41.7372,-87.7775,189,2000-12-18,4.2
USC00111577,Midway,41.7372,-87.7775,189,2000-12-19,0.4
USC00111577,Midway,41.7372,-87.7775,189,2000-12-20,1.8
USC00111577,Midway,41.7372,-87.7775,189,2000-12-21,1.1
USC00111577,Midway,41.7372,-87.7775,189,2000-12-23,0.2
USC00111577,Midway,41.7372,-87.7775,189,2000-12-26,0.4
USC00111577,Midway,41.7372,-87.7775,189,2000-12-27,0.4
USC00111577,Midway,41.7372,-87.7775,189,2000-12-28,0.1
USC00111577,Midway,41.7372,-87.7775,189,2000-12-29,5.4
USC00111577,Midway,41.7372,-87.7775,189,2000-12-30,5.4
USC00111577,Midway,41.7372,-87.7775,189,2001-01-20,0.1
USC00111577,Midway,41.7372,-87.7775,189,2001-01-26,1.4
USC00111577,Midway,41.7372,-87.7775,189,2001-01-28,0.4
USC00111577,Midway,41.7372,-87.7775,189,2001-01-30,0.1
USC00111577,Midway,41.7372,-87.7775,189,2001-02-01,0.5
USC00111577,Midway,41.7372,-87.7775,189,2001-02-03,0.1
USC00111577,Midway,41.7372,-87.7775,189,2001-02-04,0.1
USC00111577,Midway,41.7372,-87.7775,189,2001-02-05,0.4
USC00111577,Midway,41.7372,-87.7775,189,2001-02-09,1.4
USC00111577,Midway,41.7372,-87.7775,189,2001-02-22,0.4
USC00111577,Midway,41.7372,-87.7775,189,2001-03-11,0.2
USC00111577,Midway,41.7372,-87.7775,189,2001-03-16,5.4
USC00111577,Midway,41.7372,-87.7775,189,2001-03-17,0.7
USC00111577,Midway,41.7372,-87.7775,189,2001-03-25,0.3
USC00111577,Midway,41.7372,-87.7775,189,2001-04-16,0.4
USC00111577,Midway,41.7372,-87.7775,189,2001-04-17,0.2
USC00111577,Midway,41.7372,-87.7775,189,2001-12-19,0.2
USC00111577,Midway,41.7372,-87.7775,189,2001-12-23,0.4
USC00111577,Midway,41.7372,-87.7775,189,2001-12-24,0.2
USC00111577,Midway,41.7372,-87.7775,189,2001-12-25,0.1
USC00111577,Midway,41.7372,-87.7775,189,2001-12-26,0.3
USC00111577,Midway,41.7372,-87.7775,189,2001-12-27,0.2
USC00111577,Midway,41.7372,-87.7775,189,2002-01-05,0.5
USC00111577,Midway,41.7372,-87.7775,189,2002-01-16,3.3
USC00111577,Midway,41.7372,-87.7775,189,2002-01-21,0.6
USC00111577,Midway,41.7372,-87.7775,189,2002-01-30,5.7
USC00111577,Midway,41.7372,-87.7775,189,2002-01-31,5
USC00111577,Midway,41.7372,-87.7775,189,2002-02-26,1.6
USC00111577,Midway,41.7372,-87.7775,189,2002-03-01,2.3
USC00111577,Midway,41.7372,-87.7775,189,2002-03-02,8.2
USC00111577,Midway,41.7372,-87.7775,189,2002-03-03,0.4
USC00111577,Midway,41.7372,-87.7775,189,2002-03-04,0.4
USC00111577,Midway,41.7372,-87.7775,189,2002-03-21,0.3
USC00111577,Midway,41.7372,-87.7775,189,2002-03-25,1.1
USC00111577,Midway,41.7372,-87.7775,189,2002-03-26,0.5
USC00111577,Midway,41.7372,-87.7775,189,2002-04-01,0.7
USC00111577,Midway,41.7372,-87.7775,189,2002-04-04,0.1
USC00111577,Midway,41.7372,-87.7775,189,2002-11-17,1.7
USC00111577,Midway,41.7372,-87.7775,189,2002-11-24,1.1
USC00111577,Midway,41.7372,-87.7775,189,2002-11-26,2.1
USC00111577,Midway,41.7372,-87.7775,189,2002-11-30,0.4
USC00111577,Midway,41.7372,-87.7775,189,2002-12-02,4.1
USC00111577,Midway,41.7372,-87.7775,189,2002-12-03,1.1
USC00111577,Midway,41.7372,-87.7775,189,2002-12-24,1.8
USC00111577,Midway,41.7372,-87.7775,189,2002-12-25,2
USC00111577,Midway,41.7372,-87.7775,189,2003-01-02,0.2
USC00111577,Midway,41.7372,-87.7775,189,2003-01-04,0.9
USC00111577,Midway,41.7372,-87.7775,189,2003-01-05,0.2
USC00111577,Midway,41.7372,-87.7775,189,2003-01-10,0.2
USC00111577,Midway,41.7372,-87.7775,189,2003-01-13,0.1
USC00111577,Midway,41.7372,-87.7775,189,2003-01-14,0.7
USC00111577,Midway,41.7372,-87.7775,189,2003-01-18,1.2
USC00111577,Midway,41.7372,-87.7775,189,2003-01-25,0.4
USC00111577,Midway,41.7372,-87.7775,189,2003-01-26,0.5
USC00111577,Midway,41.7372,-87.7775,189,2003-01-28,1.8
USC00111577,Midway,41.7372,-87.7775,189,2003-01-31,0.4
USC00111577,Midway,41.7372,-87.7775,189,2003-02-11,0.5
USC00111577,Midway,41.7372,-87.7775,189,2003-02-14,2.4
USC00111577,Midway,41.7372,-87.7775,189,2003-02-24,0.8
USC00111577,Midway,41.7372,-87.7775,189,2003-03-02,0.3
USC00111577,Midway,41.7372,-87.7775,189,2003-03-03,1.3
USC00111577,Midway,41.7372,-87.7775,189,2003-03-04,3.7
USC00111577,Midway,41.7372,-87.7775,189,2003-03-05,2.6
USC00111577,Midway,41.7372,-87.7775,189,2003-03-06,1.1
USC00111577,Midway,41.7372,-87.7775,189,2003-04-07,2.9
USC00111577,Midway,41.7372,-87.7775,189,2003-11-28,0.2
USC00111577,Midway,41.7372,-87.7775,189,2003-12-13,0.5
USC00111577,Midway,41.7372,-87.7775,189,2003-12-14,0.4
USC00111577,Midway,41.7372,-87.7775,189,2003-12-17,0.4
USC00111577,Midway,41.7372,-87.7775,189,2003-12-18,0.1
USC00111577,Midway,41.7372,-87.7775,189,2003-12-23,1
USC00111577,Midway,41.7372,-87.7775,189,2003-12-24,0.2
USC00111577,Midway,41.7372,-87.7775,189,2004-01-03,0.1
USC00111577,Midway,41.7372,-87.7775,189,2004-01-04,6.1
USC00111577,Midway,41.7372,-87.7775,189,2004-01-05,0.3
USC00111577,Midway,41.7372,-87.7775,189,2004-01-09,0.2
USC00111577,Midway,41.7372,-87.7775,189,2004-01-23,0.9
USC00111577,Midway,41.7372,-87.7775,189,2004-01-24,0.7
USC00111577,Midway,41.7372,-87.7775,189,2004-01-25,0.5
USC00111577,Midway,41.7372,-87.7775,189,2004-01-26,0.5
USC00111577,Midway,41.7372,-87.7775,189,2004-01-27,3.2
USC00111577,Midway,41.7372,-87.7775,189,2004-01-29,0.8
USC00111577,Midway,41.7372,-87.7775,189,2004-02-02,1.6
USC00111577,Midway,41.7372,-87.7775,189,2004-02-03,0.5
USC00111577,Midway,41.7372,-87.7775,189,2004-02-05,1.7
USC00111577,Midway,41.7372,-87.7775,189,2004-02-06,0.3
USC00111577,Midway,41.7372,-87.7775,189,2004-02-07,1.1
USC00111577,Midway,41.7372,-87.7775,189,2004-02-10,0.2
USC00111577,Midway,41.7372,-87.7775,189,2004-02-15,0.3
USC00111577,Midway,41.7372,-87.7775,189,2004-02-21,0.4
USC00111577,Midway,41.7372,-87.7775,189,2004-03-15,0.2
USC00111577,Midway,41.7372,-87.7775,189,2004-03-17,0.9
USC00111577,Midway,41.7372,-87.7775,189,2004-03-18,0.9
USC00111577,Midway,41.7372,-87.7775,189,2004-11-24,1.9
USC00111577,Midway,41.7372,-87.7775,189,2004-11-30,0.6
USC00111577,Midway,41.7372,-87.7775,189,2004-12-01,0.7
USC00111577,Midway,41.7372,-87.7775,189,2004-12-18,0.7
USC00111577,Midway,41.7372,-87.7775,189,2004-12-25,0.3
USC00111577,Midway,41.7372,-87.7775,189,2005-01-04,0.6
USC00111577,Midway,41.7372,-87.7775,189,2005-01-05,6.8
USC00111577,Midway,41.7372,-87.7775,189,2005-01-06,1.8
USC00111577,Midway,41.7372,-87.7775,189,2005-01-08,0.1
USC00111577,Midway,41.7372,-87.7775,189,2005-01-10,0.1
USC00111577,Midway,41.7372,-87.7775,189,2005-01-11,0.3
USC00111577,Midway,41.7372,-87.7775,189,2005-01-13,0.9
USC00111577,Midway,41.7372,-87.7775,189,2005-01-18,1.6
USC00111577,Midway,41.7372,-87.7775,189,2005-01-20,1.2
USC00111577,Midway,41.7372,-87.7775,189,2005-01-21,3.8
USC00111577,Midway,41.7372,-87.7775,189,2005-01-22,9.1
USC00111577,Midway,41.7372,-87.7775,189,2005-01-26,1.4
USC00111577,Midway,41.7372,-87.7775,189,2005-01-27,1.4
USC00111577,Midway,41.7372,-87.7775,189,2005-02-09,0.6
USC00111577,Midway,41.7372,-87.7775,189,2005-02-11,0.2
USC00111577,Midway,41.7372,-87.7775,189,2005-02-20,0.9
USC00111577,Midway,41.7372,-87.7775,189,2005-02-22,0.2
USC00111577,Midway,41.7372,-87.7775,189,2005-02-28,1.7
USC00111577,Midway,41.7372,-87.7775,189,2005-03-10,1.7
USC00111577,Midway,41.7372,-87.7775,189,2005-03-11,0.9
USC00111577,Midway,41.7372,-87.7775,189,2005-03-17,0.9
USC00111577,Midway,41.7372,-87.7775,189,2005-03-25,0.7
USC00111577,Midway,41.7372,-87.7775,189,2005-11-23,1.1
USC00111577,Midway,41.7372,-87.7775,189,2005-11-25,0.1
USC00111577,Midway,41.7372,-87.7775,189,2005-12-01,1.1
USC00111577,Midway,41.7372,-87.7775,189,2005-12-03,1.3
USC00111577,Midway,41.7372,-87.7775,189,2005-12-04,0.2
USC00111577,Midway,41.7372,-87.7775,189,2005-12-06,0.1
USC00111577,Midway,41.7372,-87.7775,189,2005-12-08,10.2
USC00111577,Midway,41.7372,-87.7775,189,2005-12-10,1.3
USC00111577,Midway,41.7372,-87.7775,189,2005-12-11,0.4
USC00111577,Midway,41.7372,-87.7775,189,2005-12-14,0.2
USC00111577,Midway,41.7372,-87.7775,189,2005-12-15,0.2
USC00111577,Midway,41.7372,-87.7775,189,2005-12-16,1.1
